Wall time,Step,Value
1605883174.268517,10479,0.5847044587135315
1605883195.585466,10522,0.01221675518900156
1605883237.844282,10607,0.5909306406974792
1605883253.309123,10638,0.6159013509750366
1605883261.363851,10654,0.07984811812639236
1605883269.783449,10671,0.06840421259403229
1605883289.703372,10711,0.015613310039043427
1605883312.816011,10757,0.21571975946426392
1605883313.333681,10758,0.2803080677986145
1605883324.251,10780,0.48572781682014465
1605883341.662996,10815,0.1692921668291092
1605883354.639206,10841,0.27744579315185547
1605883359.113276,10850,0.2889730930328369
1605883385.098324,10902,0.28178316354751587
1605883386.615231,10905,0.0378367155790329
1605883403.572692,10939,0.10822274535894394
1605883405.590809,10943,0.3198245167732239
1605883417.043033,10966,0.16396863758563995
1605883419.979875,10972,0.27621445059776306
1605883420.992698,10974,0.019140802323818207
1605883444.134109,11020,0.4200674891471863
1605883485.006803,11102,0.25229138135910034
1605883494.493281,11121,0.08905322104692459
1605883498.94942,11130,0.13604925572872162
1605883532.759487,11198,0.045342665165662766
1605883533.755033,11200,0.13847064971923828
1605883563.800464,11260,0.19143401086330414
1605883642.908859,11419,0.03841047361493111
1605883669.330293,11472,0.30566737055778503
1605883679.471757,11492,0.283804714679718
1605883695.075104,11523,0.28754687309265137
1605883699.612821,11532,0.5283916592597961
1605883708.192896,11549,0.04164408892393112
1605883716.840302,11566,0.43968790769577026
1605883757.890805,11648,0.2292664647102356
1605883769.510386,11671,0.12877577543258667
1605883776.4552,11685,0.9242191910743713
1605883813.513372,11759,0.17817558348178864
1605883870.663962,11873,0.192842036485672
1605883918.936023,11969,0.9936730265617371
1605883921.404535,11974,0.6915662884712219
1605883939.683091,12010,1.1804578304290771
1605883955.438719,12041,0.07875524461269379
1605884004.796752,12138,0.29953229427337646
1605884017.965039,12164,0.38009703159332275
1605884019.983266,12168,0.021037233993411064
1605884028.071679,12184,0.4045266807079315
1605884049.202573,12226,0.3644387125968933
1605884081.675898,12290,0.3335934579372406
1605884083.13423,12293,0.2963067889213562
1605884139.517843,12405,0.3839426636695862
1605884166.194414,12458,0.56246018409729
1605884273.525309,12671,0.1155572459101677
1605884287.682445,12699,0.4216783940792084
1605884341.512372,12805,0.39658206701278687
1605884377.747329,12877,0.5478159189224243
1605884409.392893,12939,0.45259347558021545
1605884448.765536,13017,0.5509028434753418
1605884457.258541,13034,0.2303682416677475
1605884471.024666,13061,0.27605703473091125
1605884481.571683,13082,0.6396685838699341
1605884487.61678,13094,0.3733948767185211
1605884495.163227,13109,0.6075742244720459
1605884523.679316,13166,0.13993659615516663
1605884560.461967,13239,0.3987981379032135
1605884615.790077,13349,0.5162616968154907
1605884642.400131,13402,1.49619722366333
1605884644.412114,13406,0.08548961579799652
1605884694.499714,13504,0.2565401792526245
1605884715.871478,13546,0.3473735451698303
1605884741.841803,13597,0.2184818685054779
1605884753.483338,13620,0.17911601066589355
1605884783.529615,13679,0.17429983615875244
1605884785.003963,13682,0.6874952912330627
1605884832.580027,13776,0.24742192029953003
1605884849.904455,13810,0.44960859417915344
1605884867.603065,13845,0.051046162843704224
1605884887.005119,13884,0.17373913526535034
1605884933.270526,13976,0.27210187911987305
1605884944.345423,13998,0.15073585510253906
1605884985.522613,14080,0.08646857738494873
1605885056.109637,14221,0.38522082567214966
1605885089.278701,14287,0.023927386850118637
1605885092.700937,14294,0.4022896885871887
1605885097.12399,14303,0.06330371648073196
1605885105.715825,14320,0.06665468961000443
1605885114.670752,14338,0.3608042895793915
1605885143.815921,14397,0.42356812953948975
1605885168.657646,14447,0.10490081459283829
1605885192.099903,14494,0.01626739464700222
1605885223.646414,14557,0.09023473411798477
1605885260.941125,14632,0.28372764587402344
1605885263.865936,14638,0.14085489511489868
1605885278.811586,14668,0.46936511993408203
1605885283.224436,14677,0.7570989727973938
1605885288.155816,14687,0.24384884536266327
1605885333.989901,14779,0.4007686376571655
1605885338.514949,14788,0.24831223487854004
1605885348.939103,14809,0.21455736458301544
1605885380.719934,14873,0.02284465730190277
1605885390.3576,14892,0.07544106245040894
1605885457.884892,15027,0.11932651698589325
1605885489.277866,15090,0.21902042627334595
1605885512.202715,15136,0.2222864180803299
1605885534.329072,15180,0.14248931407928467
1605885577.361618,15266,0.10204067826271057
1605885606.254568,15324,0.13713431358337402
1605885680.633631,15473,0.056264281272888184
1605885681.641305,15475,0.11761400103569031
1605885697.759767,15507,0.4529682695865631
1605885713.326641,15538,0.18933114409446716
1605885742.794588,15597,0.6825321316719055
1605885814.256203,15740,0.19108204543590546
1605885826.131384,15764,0.34121397137641907
1605885830.642626,15773,0.22841191291809082
1605885858.05395,15828,0.854785680770874
1605885933.490474,15979,0.07773920893669128
1605885940.498656,15993,0.14196474850177765
1605885991.747814,16095,0.1298884004354477
1605886002.456996,16116,0.48452407121658325
1605886069.131249,16249,0.8742517828941345
1605886105.414322,16321,0.10380575805902481
1605886116.608749,16343,0.21463905274868011
1605886125.143757,16360,0.38419875502586365
1605886148.285687,16406,0.46378830075263977
1605886165.412146,16440,0.004534135572612286
1605886198.470819,16505,0.47636833786964417
1605886239.025984,16585,0.521670937538147
1605886277.442325,16661,0.03367975354194641
1605886295.683834,16697,0.16786767542362213
1605886351.792395,16808,0.23803526163101196
1605886352.334669,16809,0.7799397110939026
1605886369.51895,16843,0.7046188116073608
1605886376.741931,16857,1.0590484142303467
1605886397.742368,16899,0.7044841647148132
1605886482.055307,17066,0.26924192905426025
1605886497.706831,17097,0.35632234811782837
1605886515.039421,17131,0.6128236651420593
1605886569.782831,17239,0.5257987976074219
1605886586.506495,17272,0.8232229948043823
1605886595.685977,17290,0.43622827529907227
1605886596.696099,17292,0.5177425742149353
1605886608.962551,17316,0.19623740017414093
1605886609.464902,17317,0.71009761095047
1605886610.977789,17320,0.20905733108520508
1605886620.490499,17339,0.4737245440483093
1605886638.32696,17374,0.6189162135124207
1605886654.092822,17405,0.4225272834300995
1605886673.894629,17444,0.5877770185470581
1605886679.002656,17454,0.5135818123817444
1605886724.38185,17543,0.07589300721883774
1605886731.501813,17557,0.7098050713539124
1605886746.241086,17586,0.535952091217041
1605886750.27186,17594,0.1877255141735077
1605886764.872497,17623,0.3350764513015747
1605886814.870447,17722,0.12465456128120422
1605886931.653656,17953,0.30108028650283813
1605886946.835901,17981,0.5786120891571045
1605886951.374366,17990,0.5849229097366333
1605886965.454926,18018,0.27008023858070374
1605886983.21865,18053,0.42059144377708435
1605886989.31295,18065,0.0462023951113224
1605887021.79652,18129,0.2472122311592102
1605887089.901972,18264,0.4751931428909302
1605887117.294235,18318,0.7656713724136353
1605887184.426441,18451,0.02396179549396038
1605887184.90698,18452,0.45207107067108154
1605887255.092111,18592,0.20594216883182526
1605887315.950177,18713,0.11972413957118988
1605887319.460772,18720,0.8564481139183044
1605887382.16968,18845,0.2467941790819168
1605887438.894183,18958,0.10543797165155411
1605887448.427289,18977,0.19570358097553253
1605887462.43792,19005,0.33524271845817566
1605887473.323769,19027,0.10744351148605347
1605887483.887214,19048,0.6917644143104553
1605887517.855858,19116,0.0525389164686203
1605887544.49668,19169,0.28034207224845886
1605887573.338815,19227,0.04041144996881485
1605887595.313971,19271,0.011026118882000446
1605887702.327692,19485,0.016847386956214905
1605887711.292977,19503,0.5971294641494751
1605887722.422747,19525,0.18273776769638062
1605887725.378024,19531,0.32796889543533325
1605887779.812827,19640,0.14033839106559753
1605887786.872436,19654,0.006857483182102442
1605887792.354,19665,0.18260377645492554
1605887819.80702,19720,0.04154843091964722
1605887825.358532,19731,0.20587389171123505
1605887828.35284,19737,0.339847207069397
1605887857.824122,19796,0.019015854224562645
1605887871.374202,19823,0.3199779689311981
1605887882.91262,19846,0.32498636841773987
1605887918.066991,19916,0.276900053024292
1605887929.130388,19938,0.1694871038198471
1605887945.589619,19971,0.15206795930862427
1605887957.745112,19995,0.17555610835552216
1605887977.618888,20035,0.4758897125720978
1605887986.596814,20053,0.5267071723937988
1605887989.654216,20059,0.09931739419698715
1605887991.163598,20062,0.2174118161201477
1605888029.155653,20138,0.002547573298215866
1605888029.657603,20139,0.20014697313308716
1605888053.059127,20186,0.15811827778816223
1605888068.476705,20217,0.4309162497520447
1605888082.00402,20244,0.1667279750108719
1605888083.512071,20247,0.4170072376728058
1605888085.996956,20252,0.9579883217811584
1605888121.465072,20323,0.1086466908454895
1605888126.984314,20334,0.7175938487052917
1605888151.316191,20383,0.6835911273956299
1605888179.873622,20440,0.3153422176837921
1605888202.490883,20485,0.2744680345058441
1605888223.109884,20526,0.3712385296821594
1605888229.79945,20539,1.1575148105621338
1605888230.337227,20540,0.038141101598739624
1605888241.363927,20562,0.2537943720817566
1605888249.346778,20578,0.7981398105621338
1605888305.159544,20689,1.224179744720459
1605888315.697393,20710,0.306269109249115
1605888350.400846,20779,0.5265673398971558
1605888351.920622,20782,0.4315590262413025
1605888352.425606,20783,0.05754626542329788
1605888376.837518,20831,0.8318684101104736
1605888389.060163,20855,0.1260366141796112
1605888455.889444,20987,0.2625109553337097
1605888496.151524,21067,1.1661567687988281
1605888502.755259,21080,0.4924783706665039
1605888535.157967,21144,0.5290992856025696
1605888568.191826,21209,0.36434245109558105
1605888580.007763,21232,0.265413761138916
1605888622.567005,21316,0.27059030532836914
1605888624.036413,21319,0.08253870904445648
1605888626.570934,21324,0.8769327998161316
1605888660.349308,21391,0.18964815139770508
1605888669.391331,21409,0.9958313703536987
1605888707.399614,21484,0.10371728986501694
1605888727.303647,21523,0.4421696960926056
1605888807.820326,21681,0.796905517578125
1605888829.551811,21724,0.4472982883453369
1605888862.465741,21789,0.11757355183362961
1605888865.538974,21795,0.3813105523586273
1605888878.778478,21821,0.46296003460884094
1605888889.432223,21842,0.6927019953727722
1605888892.579056,21848,0.5089226961135864
1605888972.68063,22006,0.32062631845474243
1605889093.730315,22245,0.34460437297821045
1605889100.329538,22258,0.37433284521102905
1605889117.403347,22292,0.7426493167877197
1605889129.582319,22316,0.22017329931259155
1605889136.599538,22330,0.4347148835659027
1605889150.635488,22358,0.3545994162559509
1605889208.734855,22472,0.4305782616138458
1605889226.348974,22507,0.5534112453460693
1605889245.119352,22544,0.5534558296203613
1605889290.989999,22635,0.0757974237203598
1605889356.655031,22765,0.3560852110385895
1605889394.599664,22840,0.1487722396850586
1605889440.056418,22930,0.13921143114566803
1605889441.640159,22933,0.8052102327346802
1605889515.75468,23080,0.03375504910945892
1605889517.794045,23084,0.2096899002790451
1605889539.318689,23127,0.552139937877655
1605889544.798071,23138,0.17297209799289703
1605889549.788395,23148,0.42663145065307617
1605889566.798926,23182,0.09456240385770798
1605889571.823479,23192,0.25456878542900085
1605889584.865353,23218,0.285489559173584
1605889607.544529,23263,0.6386434435844421
1605889619.092358,23286,0.03534986823797226
1605889644.504878,23337,0.6309792399406433
1605889656.546326,23361,0.3566082715988159
1605889665.99054,23380,0.630090594291687
1605889689.416985,23427,0.007276755757629871
1605889745.911015,23540,0.37770649790763855
1605889770.360378,23589,0.022917069494724274
1605889810.901746,23670,0.03934524208307266
1605889816.522199,23681,0.34686022996902466
1605889826.534853,23701,0.21873459219932556
1605889863.245884,23774,0.3133799433708191
1605889891.813831,23831,0.00772955734282732
1605889945.193633,23938,0.02109791897237301
1605890016.12246,24079,0.16161884367465973
1605890035.786101,24118,0.23266103863716125
1605890050.145814,24147,0.13059206306934357
1605890093.733063,24234,0.0762273296713829
1605890117.732872,24282,0.031027983874082565
1605890118.719943,24284,0.17017388343811035
1605890137.793992,24322,0.25911056995391846
1605890149.423045,24345,0.12461625784635544
1605890184.982395,24416,0.41199278831481934
1605890255.814797,24557,0.2371547967195511
1605890287.821731,24621,0.20693272352218628
1605890337.007446,24719,0.38351747393608093
1605890341.162856,24727,0.14172382652759552
1605890417.181452,24879,0.4060303568840027
1605890428.105443,24901,0.05162277817726135
1605890444.823051,24934,0.18248780071735382
1605890482.032637,25008,0.25510072708129883
1605890501.768073,25047,0.00453624501824379
1605890544.980861,25133,0.07402847707271576
1605890581.735101,25206,0.3215788006782532
1605890594.523547,25231,0.06146539747714996
1605890601.09669,25244,0.5117021203041077
1605890605.655936,25253,0.6818557977676392
1605890645.708946,25332,0.024623729288578033
1605890675.485493,25391,0.9456629753112793
1605890733.205367,25505,0.642749547958374
1605890740.860258,25520,0.7541824579238892
1605890780.97795,25599,0.755531370639801
1605890825.070243,25686,0.03558135777711868
1605890870.645459,25775,0.06680390238761902
1605890889.473974,25812,0.17089571058750153
1605890907.06911,25847,0.17534005641937256
1605890944.641846,25921,0.47400757670402527
1605891007.91779,26045,0.47552570700645447
1605891018.778344,26066,0.11874202638864517
1605891023.285518,26075,0.7636507153511047
1605891031.493584,26091,0.17738105356693268
1605891063.667487,26154,0.4253102242946625
1605891064.178118,26155,0.24999971687793732
1605891071.151414,26169,0.14025139808654785
1605891133.707157,26292,0.3949049115180969
1605891139.359197,26303,0.5122817158699036
1605891190.152936,26403,0.5676031708717346
1605891224.338214,26470,0.5613446831703186
1605891325.253926,26670,0.557016134262085
1605891389.326911,26797,0.026327546685934067
1605891389.849764,26798,0.9970090389251709
1605891404.49852,26827,0.1989651769399643
1605891405.483359,26829,0.38891541957855225
1605891455.607937,26928,0.2709800601005554
1605891532.280624,27078,0.38600507378578186
1605891564.694147,27142,0.19206413626670837
1605891567.764558,27148,0.79041588306427
1605891570.786949,27154,0.34737780690193176
1605891572.759182,27158,1.5879597663879395
1605891573.264884,27159,0.4685848355293274
1605891631.517347,27274,0.40892985463142395
1605891659.477099,27329,0.522712767124176
1605891720.146028,27449,0.7563934922218323
1605891748.193559,27505,0.3498000204563141
1605891797.841764,27603,0.16291844844818115
1605891802.880274,27613,0.5069338083267212
1605891806.447961,27620,0.2540516257286072
1605891815.422566,27638,0.10358045995235443
1605891844.120599,27695,0.6453397870063782
1605891866.248743,27739,0.00836152397096157
1605891909.429867,27825,0.1994868814945221
1605891955.049961,27916,0.7762294411659241
1605891956.045608,27918,0.30062931776046753
1605891971.986408,27950,0.37635359168052673
1605891980.926174,27968,0.10543187707662582
1605892122.433689,28251,0.011267190799117088
1605892135.361473,28277,0.1793047934770584
1605892157.257408,28321,0.5994015336036682
1605892184.631149,28376,0.08491191267967224
1605892215.817424,28438,0.41304469108581543
1605892222.29392,28451,0.2572041451931
1605892268.348736,28543,0.10666397958993912
1605892282.881654,28572,0.06440191715955734
1605892302.361788,28611,0.5849774479866028
1605892443.254469,28891,0.06084617227315903
1605892482.690546,28970,0.061640769243240356
1605892495.706143,28996,0.1451927125453949
1605892506.641076,29018,0.6295549273490906
1605892516.188027,29037,0.144291490316391
1605892528.641123,29062,0.06985834240913391
1605892536.562387,29078,0.0743376612663269
1605892542.543658,29090,0.4779224693775177
1605892563.910911,29133,0.38673582673072815
1605892597.785573,29201,0.4344973564147949
1605892628.766354,29263,0.12371133267879486
1605892732.878311,29471,0.32690906524658203
1605892736.369904,29478,0.2912079393863678
1605892740.944199,29487,0.08507568389177322
1605892766.131607,29537,0.45680955052375793
1605892767.648281,29540,0.2735210955142975
1605892778.393782,29561,0.3830801248550415
1605892794.130753,29592,0.4022913873195648
1605892803.632448,29611,0.178634911775589
1605892872.326812,29747,0.04500399902462959
1605892913.37603,29828,0.15838298201560974
1605892913.861902,29829,0.47191929817199707
1605892931.101649,29863,0.008161213248968124
1605893000.273882,30000,0.3637329339981079
1605893002.805992,30005,0.12507177889347076
1605893016.036904,30031,0.17797650396823883
1605893039.555342,30077,0.2626311779022217
1605893047.116132,30092,0.5232068300247192
1605893088.760648,30174,0.1855919063091278
1605893110.544157,30217,0.47747400403022766
1605893123.756494,30243,0.23362582921981812
1605893144.467326,30284,0.5233088135719299
1605893166.264076,30327,0.14495553076267242
1605893233.312456,30459,0.16506220400333405
1605893236.843002,30466,0.30027544498443604
1605893238.83515,30470,0.4494812786579132
1605893290.683548,30572,0.04918944835662842
1605893311.05771,30612,0.36949095129966736
1605893359.016374,30706,0.34536299109458923
1605893366.079836,30720,0.5965883731842041
1605893375.182635,30738,0.3638579249382019
1605893533.980366,31052,0.4517475664615631
1605893560.613063,31105,0.25860559940338135
1605893620.577446,31224,0.2983369827270508
1605893712.17856,31406,0.9684268832206726
1605893731.851395,31443,0.26159727573394775
1605893779.435372,31537,0.48753592371940613
1605893860.260811,31696,0.3063047528266907
1605893873.36091,31722,0.12849107384681702
1605893893.61924,31762,0.0828111320734024
1605893916.991923,31808,0.36705490946769714
1605893949.795426,31873,0.47682133316993713
1605893953.377176,31880,0.17133542895317078
1605893957.382432,31888,0.09086385369300842
1605893981.471376,31936,0.2747204303741455
1605893986.13666,31945,0.4288274049758911
1605894016.031437,32004,0.22034427523612976
1605894022.605729,32017,0.10670767724514008
1605894095.502141,32162,0.21488183736801147
1605894101.633946,32174,0.23561425507068634
1605894118.222358,32207,0.16707752645015717
1605894139.195758,32249,0.606582522392273
1605894171.723701,32314,0.07882719486951828
1605894208.934132,32388,0.11871952563524246
1605894232.643011,32435,0.166169673204422
1605894265.267227,32500,0.32273435592651367
1605894279.678142,32529,0.6577828526496887
1605894286.145199,32542,0.20592042803764343
1605894320.523575,32611,0.32172891497612
1605894321.994536,32614,0.012520458549261093
1605894343.345103,32657,0.0722922831773758
1605894367.794564,32706,0.014652736485004425
1605894395.882187,32762,0.8339030146598816
1605894461.953545,32894,0.061078596860170364
1605894465.996075,32902,0.09237276762723923
1605894469.491732,32909,0.020052965730428696
1605894516.033897,33002,0.10336810350418091
1605894521.974603,33014,0.1486658900976181
1605894532.018281,33034,0.22701555490493774
1605894589.118841,33148,0.03828354924917221
1605894591.127038,33152,0.4764326512813568
1605894604.795126,33179,0.017384976148605347
1605894605.815656,33181,0.011087650433182716
1605894650.695143,33271,0.3260493874549866
1605894685.590649,33341,0.2771637439727783
1605894699.072892,33368,0.24297206103801727
1605894702.585502,33375,0.3141503930091858
1605894716.741717,33403,0.34314730763435364
1605894784.520998,33539,0.07836718112230301
1605894830.554232,33631,0.24564909934997559
1605894834.094072,33638,0.15751364827156067
1605894879.131795,33728,0.07652115821838379
1605894883.73695,33737,0.2063198685646057
1605894889.643558,33749,0.3627573549747467
1605894899.175113,33768,0.1801004409790039
1605894907.672663,33785,0.1948733925819397
1605894934.739445,33839,0.22651787102222443
1605894940.756371,33851,0.1612638682126999
1605894953.513848,33876,0.02461017295718193
1605894972.259911,33913,0.031593866646289825
1605895001.539002,33971,0.14266571402549744
1605895024.481249,34017,0.10640665888786316
1605895034.097101,34036,0.5834025740623474
1605895037.59179,34043,0.36544907093048096
1605895060.584432,34089,0.03604217991232872
1605895086.809705,34141,0.06791049242019653
1605895088.325706,34144,1.239298701286316
1605895106.186841,34179,0.0674162358045578
1605895172.037141,34309,0.4457637071609497
1605895198.292704,34361,0.5156254172325134
1605895198.797739,34362,0.01009807363152504
1605895209.51069,34383,0.32955965399742126
1605895237.299215,34438,0.5611380934715271
1605895281.466809,34525,0.600747287273407
1605895281.97058,34526,0.14582863450050354
1605895301.298476,34564,0.19604673981666565
1605895318.970758,34599,0.7424915432929993
1605895323.432471,34608,0.2590595483779907
1605895395.804383,34751,0.1386132687330246
1605895411.943095,34783,0.25371599197387695
1605895460.27626,34878,0.19354671239852905
1605895537.454699,35030,0.45172929763793945
1605895562.432308,35079,0.14704227447509766
1605895580.803766,35115,0.09366154670715332
1605895612.45584,35177,0.33011847734451294
1605895651.469956,35254,0.27928853034973145
1605895653.011315,35257,0.43139129877090454
1605895691.398948,35333,0.17547506093978882
1605895701.82955,35354,0.3798924684524536
1605895705.841956,35362,0.3954440653324127
1605895712.432644,35375,0.13675376772880554
